date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:34	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Oct%202017%2003:38:32%20GMT	http://v3.bootcss.com/migration	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/migration	(from http://v3.bootcss.com/getting-started/)
11:38:36	24096/24096	---MCZ	200	added ('OK')	text/html	etag:W/%226411370285f3f13060d86a2fb90255a2%22	http://v3.bootcss.com/migration/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/migration/index.html	(from http://v3.bootcss.com/getting-started/)
11:38:36	33927/33927	---MCZ	200	added ('OK')	text/html	etag:W/%222b75cb5f19913729577bcb9dfe9b3f85%22	http://v3.bootcss.com/browser-bugs/	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/browser-bugs/index.html	(from http://v3.bootcss.com/getting-started/)
11:38:37	61060/61060	---M--	200	added ('OK')	image/jpeg	etag:%22ee5aab17d99dd108d203d8849e11a3c6%22	http://v3.bootcss.com/examples/screenshots/non-responsive.jpg	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/screenshots/non-responsive.jpg	(from http://v3.bootcss.com/getting-started/)
11:38:38	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Oct%202017%2003:38:36%20GMT	http://v3.bootcss.com/components	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/components	(from http://v3.bootcss.com/css/)
11:38:40	112527/112527	---M--	200	added ('OK')	image/jpeg	etag:%221cff2df66254958a8dc822acc19e83a1%22	http://v3.bootcss.com/examples/screenshots/offcanvas.jpg	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/screenshots/offcanvas.jpg	(from http://v3.bootcss.com/getting-started/)
11:38:40	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:39%20GMT	http://v3.bootcss.com/customize/alert.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/alert.js	(from http://v3.bootcss.com/customize/)
11:38:41	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:39%20GMT	http://v3.bootcss.com/customize/button.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/button.js	(from http://v3.bootcss.com/customize/)
11:38:42	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:40%20GMT	http://v3.bootcss.com/customize/carousel.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/carousel.js	(from http://v3.bootcss.com/customize/)
11:38:43	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:41%20GMT	http://v3.bootcss.com/customize/dropdown.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/dropdown.js	(from http://v3.bootcss.com/customize/)
11:38:43	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:42%20GMT	http://v3.bootcss.com/customize/modal.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/modal.js	(from http://v3.bootcss.com/customize/)
11:38:44	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:43%20GMT	http://v3.bootcss.com/customize/tooltip.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/tooltip.js	(from http://v3.bootcss.com/customize/)
11:38:45	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:44%20GMT	http://v3.bootcss.com/customize/tab.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/tab.js	(from http://v3.bootcss.com/customize/)
11:38:46	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:45%20GMT	http://v3.bootcss.com/customize/affix.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/affix.js	(from http://v3.bootcss.com/customize/)
11:38:47	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:46%20GMT	http://v3.bootcss.com/customize/collapse.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/collapse.js	(from http://v3.bootcss.com/customize/)
11:38:48	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:46%20GMT	http://v3.bootcss.com/customize/scrollspy.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/scrollspy.js	(from http://v3.bootcss.com/customize/)
11:38:49	166/166	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Oct%202017%2003:38:47%20GMT	http://v3.bootcss.com/customize/transition.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/customize/transition.js	(from http://v3.bootcss.com/customize/)
11:38:53	1167/1167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202011%2005:04:27%20GMT	https://secure.gravatar.com/avatar/bc4ab438f7a4ce1c406aadc688427f2c.jpg?s=32	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/secure.gravatar.com/avatar/bc4ab438f7a4ce1c406aadc688427f2cc3b8.jpeg	(from http://v3.bootcss.com/about/)
11:38:55	2758/2758	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Sep%202015%2020:44:00%20GMT	https://secure.gravatar.com/avatar/a98244cbdacaf1c0b55499466002f7a8.jpg?s=32	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/secure.gravatar.com/avatar/a98244cbdacaf1c0b55499466002f7a8c3b8.png	(from http://v3.bootcss.com/about/)
11:38:56	1419/1419	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Sep%202010%2022:11:48%20GMT	https://secure.gravatar.com/avatar/edec428c425453955f770095a7d26c50.jpg?s=32	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/secure.gravatar.com/avatar/edec428c425453955f770095a7d26c50c3b8.png	(from http://v3.bootcss.com/about/)
11:38:59	1200/1200	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Nov%202013%2022:30:45%20GMT	https://secure.gravatar.com/avatar/0f7dd3ce58a416be5685ea6194f82b11.jpg?s=32	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/secure.gravatar.com/avatar/0f7dd3ce58a416be5685ea6194f82b11c3b8.jpeg	(from http://v3.bootcss.com/about/)
11:39:02	1298/1298	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202013%2023:47:40%20GMT	https://secure.gravatar.com/avatar/e37759b1ea0125d4e97b1e00b5eed26f.jpg?s=32	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/secure.gravatar.com/avatar/e37759b1ea0125d4e97b1e00b5eed26fc3b8.jpeg	(from http://v3.bootcss.com/about/)
11:39:08	779/779	---M--	200	added ('OK')	image/png	date:Sat,%2012%20May%202012%2018:50:44%20GMT	https://secure.gravatar.com/avatar/0d53f5d3d3d28bd470f394d98f7ef48f.jpg?s=32	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/secure.gravatar.com/avatar/0d53f5d3d3d28bd470f394d98f7ef48fc3b8.png	(from http://v3.bootcss.com/about/)
11:39:09	1280/1280	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Apr%202014%2009:21:04%20GMT	https://secure.gravatar.com/avatar/357f279672db832fc41a5a2f36559fcb.jpg?s=32	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/secure.gravatar.com/avatar/357f279672db832fc41a5a2f36559fcbc3b8.jpeg	(from http://v3.bootcss.com/about/)
11:39:09	1293/1293	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202011%2019:59:05%20GMT	https://secure.gravatar.com/avatar/24cd55ab1a62ffb113ab8c02f64c9301.jpg?s=32	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/secure.gravatar.com/avatar/24cd55ab1a62ffb113ab8c02f64c9301c3b8.jpeg	(from http://v3.bootcss.com/about/)
11:39:09	1260/1260	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Apr%202016%2003:28:39%20GMT	https://secure.gravatar.com/avatar/729f685b8e8d7e9feed18c177c82e59b.jpg?s=32	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/secure.gravatar.com/avatar/729f685b8e8d7e9feed18c177c82e59bc3b8.jpeg	(from http://v3.bootcss.com/about/)
11:39:10	1626/1626	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e0ba2ed1017b901a2536ccc0d02eea0f%22	http://v3.bootcss.com/assets/brand/bootstrap-solid.svg	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/brand/bootstrap-solid.svg	(from http://v3.bootcss.com/about/)
11:39:10	1864/1864	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a0bbe3f0c886b1ae9d83fd7176314747%22	http://v3.bootcss.com/assets/brand/bootstrap-outline.svg	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/brand/bootstrap-outline.svg	(from http://v3.bootcss.com/about/)
11:39:11	1647/1647	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2202bfe6bf80b22fd19947ef6fee71e5fc%22	http://v3.bootcss.com/assets/brand/bootstrap-punchout.svg	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/brand/bootstrap-punchout.svg	(from http://v3.bootcss.com/about/)
11:39:12	433/433	---MCZ	200	added ('OK')	text/css	etag:W/%22631c61015480c581479c23afa0ab82da%22	http://v3.bootcss.com/assets/css/ie10-viewport-bug-workaround.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/css/ie10-viewport-bug-workaround.css	(from http://v3.bootcss.com/examples/starter-template/)
11:39:12	121200/121200	---MCZ	200	added ('OK')	text/css	etag:W/%22ec3bb52a00e176a7181d454dffaea219%22	https://cdn.bootcss.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/cdn.bootcss.com/bootstrap/3.3.7/css/bootstrap.min.css	(from http://v3.bootcss.com/examples/starter-template/)
11:39:13	96/96	---M--	200	added ('OK')	text/css	etag:%22507374a3335fb1e6731c26f552304266%22	http://v3.bootcss.com/examples/starter-template/starter-template.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/starter-template/starter-template.css	(from http://v3.bootcss.com/examples/starter-template/)
11:39:13	1692586/1692586	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f82d52fa39aa39dbcd33b0ac5a65e839%22	http://v3.bootcss.com/assets/js/customize.min.js	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/assets/js/customize.min.js	(from http://v3.bootcss.com/customize/)
11:39:13	23409/23409	---MCZ	200	added ('OK')	text/css	etag:W/%22ab6b02efeaf178e0247b9504051472fb%22	http://v3.bootcss.com/dist/css/bootstrap-theme.min.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/dist/css/bootstrap-theme.min.css	(from http://v3.bootcss.com/examples/theme/)
11:39:14	255/255	---M--	200	added ('OK')	text/css	etag:%22b6a286d5402c2143595eeb54f8156418%22	http://v3.bootcss.com/examples/theme/theme.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/theme/theme.css	(from http://v3.bootcss.com/examples/theme/)
11:39:14	362/362	---MCZ	200	added ('OK')	text/css	etag:W/%22a3111dbf6a1452e736eddedcdff0ab54%22	http://v3.bootcss.com/examples/grid/grid.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/grid/grid.css	(from http://v3.bootcss.com/examples/grid/)
11:39:14	127/127	---M--	200	added ('OK')	text/css	etag:%22a71070ccb78d81972d688cd2e1d6e3c7%22	http://v3.bootcss.com/examples/jumbotron/jumbotron.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/jumbotron/jumbotron.css	(from http://v3.bootcss.com/examples/jumbotron/)
11:39:15	1411/1411	---MCZ	200	added ('OK')	text/css	etag:W/%224c747ccfb71bf04495c664e4f54f452f%22	http://v3.bootcss.com/examples/jumbotron-narrow/jumbotron-narrow.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/jumbotron-narrow/jumbotron-narrow.css	(from http://v3.bootcss.com/examples/jumbotron-narrow/)
11:39:15	90/90	---M--	200	added ('OK')	text/css	etag:%222bf8caa89d166d7c416241a879211b65%22	http://v3.bootcss.com/examples/navbar/navbar.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/navbar/navbar.css	(from http://v3.bootcss.com/examples/navbar/)
11:39:15	78/78	---M--	200	added ('OK')	text/css	etag:%228108bb81c7084e0784ad83e9bb0691d9%22	http://v3.bootcss.com/examples/navbar-static-top/navbar-static-top.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/navbar-static-top/navbar-static-top.css	(from http://v3.bootcss.com/examples/navbar-static-top/)
11:39:16	52/52	---M--	200	added ('OK')	text/css	etag:%2298a966a4175f4dde83324637cd12ec20%22	http://v3.bootcss.com/examples/navbar-fixed-top/navbar-fixed-top.css	C:/Users/Administrator/Desktop/bootstrap/bootsrap3/v3.bootcss.com/examples/navbar-fixed-top/navbar-fixed-top.css	(from http://v3.bootcss.com/examples/navbar-fixed-top/)
